,Ticker,Date,Revenue,Operating Profit,EPS,EBITDA,Asset Turnover,Current Ratio,Debt/Assets,Debt/Equity,Dividend Coverage Ratio,Dividend Payout Ratio,EBITDA Margin,EV/EBITDA,EV/FCF,EV/Revenue,Earnings Retention Rate,Gross Profit Margin,Interest Coverage Ratio,Net Profit Margin,PE,PEG,Price/Book,Price/Sales,Quick Ratio,ROA,ROE,ROIC,Reinvestment Rate,Working Capital/Assets
29,AAPL,2018-06-30,53265000000.0,12612000000.0,0.58453,15277000000.0,0.735267940723246,1.30732,32.81815,99.69639,311.324324324324,32.1208438232485,28.68112,12.1410260041002,20.3672233771949,3.73508933608593,0.678791561767515,38.3385,14.9078,21.62583,15.9918377784382,0.511324533025998,7.7988732479815,3.68671005199315,1.24029,16.9131730921555,47.474673975438,24.9389591458868,36.6618965614818,0.07793
30,AAPL,2018-09-29,62900000000.0,16118000000.0,0.67173,18872000000.0,0.716813036742758,1.13293,31.30303,106.84667,360.503736507058,27.7389635316699,30.00318,13.9177943453014,22.5850442428931,4.28656222910823,0.722610364683301,38.28935,18.56912,20.70747,18.4943044031093,0.567734372312149,10.0179287819079,4.24979613946046,1.0988,16.4716265161043,50.6073948771528,26.4102908277273,39.2182226755226,0.04214
31,AAPL,2018-12-29,84310000000.0,23346000000.0,1.04567,26741000000.0,0.670359109969981,1.30056,30.69954,97.31788,566.222348269994,17.6609065865264,31.71747,9.67866566326723,15.973032198979,2.94205361199028,0.823390934134736,37.99193,26.23146,23.68046,13.0253754289545,0.761918112858338,6.26791348249333,2.92856617168746,1.25449,14.9468362474424,45.2018861564332,25.1488482231854,34.3305268296841,0.08708
32,AAPL,2019-03-30,58015000000.0,13415000000.0,0.61486,16455000000.0,0.728653981677237,1.31538,32.93294,106.39524,330.408688196628,30.265547962979,28.36335,12.0008460275389,20.3393250065738,3.59087560834075,0.69734452037021,37.61269,13.28218,19.9276,16.1999290426904,2.08699431601401,8.26707775013622,3.53608249574452,1.2633,15.8054968287526,48.1829353178252,25.7625441995309,35.8617844958709,0.08647
33,AAPL,2019-06-29,53809000000.0,11544000000.0,0.54571,14477000000.0,0.771582101644833,1.50465,33.64521,112.40151,280.558659217877,35.6431700517722,26.90442,12.0771933372526,20.9744472830403,3.56883175181636,0.643568299482278,37.59037,13.33025,18.66602,17.1183825411872,,9.2980603359178,3.61458874510682,1.46725,16.2621605037561,51.6496771599536,27.0285244344324,38.1987181003288,0.14048
34,AAPL,2019-09-28,64040000000.0,15625000000.0,0.75691,18804000000.0,0.73887774213657,1.54013,31.91784,119.40478,388.365493757094,25.7489405231624,29.3629,13.0284525752841,22.2519813207674,3.82965618240101,0.742510594768376,37.96533,19.29012,21.37102,18.4102037725689,-7.01966370210153,10.7447155365778,3.90998023386272,1.50129,15.6923553158649,55.9172211399803,27.7328422861878,41.619146406254,0.16868
35,AAPL,2019-12-28,91819000000.0,25569000000.0,1.24792,28385000000.0,0.749458588873319,1.59778,31.98099,121.67071,638.048780487805,15.6727828746177,30.91408,16.5055388051868,25.8506254410585,4.81700069485175,0.843272171253823,38.35481,32.57197,24.21721,22.8282446355988,3.90864440798081,14.1935256365047,4.94678037921721,1.55768,16.1064035602244,55.4682942585923,28.051501868751,41.8844583291149,0.17929
36,AAPL,2020-03-28,58313000000.0,12853000000.0,0.63847,15639000000.0,0.809123819818297,1.49596,34.38046,140.45904,327.768065268065,30.5093786114321,26.81906,14.2304561826531,20.9086063633254,4.10508735768581,0.694906213885679,38.36194,16.97886,19.29072,19.3702442273951,2.13389348391644,13.6592197252057,4.15572869625085,1.46127,17.2751125456297,62.0940391241827,29.456413573877,46.8773909976395,0.14875
37,AAPL,2020-06-27,59685000000.0,13091000000.0,0.64601,15843000000.0,0.856361097777771,1.46945,35.72558,156.84818,311.631127111603,32.0892206522705,26.54436,19.741694983539,26.9368660535581,5.6712038985675,0.679107793477295,37.9995,18.78192,18.85398,26.825838008745,1.91383467186862,20.9585842302404,5.72510140560585,1.42772,18.2694036583211,69.2481835745357,31.2557684063985,52.5927769678436,0.141
38,AAPL,2020-09-26,64698000000.0,14775000000.0,0.73439,17477000000.0,0.828844632580721,1.3636,34.91855,173.09264,356.083169429615,28.0833267576738,27.0132,25.1141231650807,32.7647719802982,7.07584919614593,0.719166732423262,38.16038,23.30442,19.58793,34.2803059215046,3.35183333433546,,7.16925356851174,1.32507,17.3341344557098,73.6855615522342,31.7634400668828,55.6052545451045,0.11832
39,ABB,2016-03-31,7822000000.0,765000000.0,0.2294,1045000000.0,0.81898550895243,1.46373,18.39575,50.05531,,0.0,13.35975,10.3916036402934,24.539278540514,1.26272950576439,1.0,29.78778,30.6,6.76298,15.5895031748962,-0.908350801578907,2.84385880417982,1.23489449778647,1.14008,4.71812499264264,12.2411593444339,9.027855938621,-10.8929423923725,0.17489
40,ABB,2016-06-30,8784000000.0,740000000.0,0.18895,1027000000.0,0.815363181260036,1.29956,19.0653,60.85569,,0.0,11.69171,10.6763714645093,12.1214264192655,1.27606895751484,1.0,28.59745,10.27778,5.05464,13.9230196733742,-0.827995672937833,3.27639788839234,1.25829100176663,1.02021,4.29536223670539,12.3844460748349,8.59737995204017,-22.3383764192582,0.1288
41,ABB,2016-09-30,8289000000.0,916000000.0,0.25806,1202000000.0,0.826816183683108,1.41571,18.91985,55.49486,,0.0,14.50115,12.4813479522534,14.3000787558935,1.48622296051057,1.0,30.12426,10.17778,6.91278,15.9137504418522,-1.05870008604666,3.56816307818665,1.43086003866659,1.10558,4.32323770541434,11.800603157708,8.51677324132101,-22.0957720900993,0.16479
42,ABB,2016-12-31,9144000000.0,792000000.0,0.19776,1075000000.0,0.845080563072569,1.38966,17.35371,48.95301,25.1306287707083,,11.75634,10.6954594190504,23.5516724118734,1.36650762400335,,28.84952,18.0,5.16185,15.8966079188798,23.9218209181531,3.3696159428179,1.33331707746996,1.10271,5.01005486730058,13.5098292437939,9.57889248114402,1.43345530205194,0.15058
43,ABB,2017-03-31,7768000000.0,792000000.0,0.33799,1055000000.0,0.60813443740867,1.46552,17.20339,46.42785,,0.0,13.58136,15.3688666790895,22.9142152523077,2.02805028865038,1.0,29.80175,11.64706,9.78373,31.2358170702405,-1.40702377925694,3.47722376913786,2.01013215859031,1.1535,3.57038480272772,9.06261755753907,10.1040761106424,-2.45001880920625,0.17501
44,ABB,2017-06-30,8396000000.0,952000000.0,0.24361,1210000000.0,0.596064548198979,1.45255,19.32655,56.34543,,0.0,14.41162,15.8624080583644,,2.24881995294931,1.0,30.07384,10.02105,6.90805,40.9512532070259,-2.90110661732421,3.93515747814151,2.17198865023188,1.12685,3.88453098289303,11.0405022586326,11.2132469146431,-1.84675752239492,0.17002
45,ABB,2017-09-30,8695000000.0,1049000000.0,0.26891,1336000000.0,0.600557585079792,1.36634,18.61014,53.4942,,,15.36515,15.5790760387538,,2.25631007620658,,30.7303,10.08654,6.99252,39.8833311847364,-3.25778145617714,3.70597882312677,2.12456979350088,1.03062,3.93433955008652,10.5909550642971,10.9182236026385,-1.39467787524636,0.13653
46,ABB,2017-12-31,6803000000.0,548000000.0,0.08427,773000000.0,0.492112267118316,1.34404,17.04634,48.26373,10.643607094792,,11.36263,,,2.92573017527804,,30.29546,24.90909,3.08687,38.7942257065988,-1.54180045729821,3.86894324814586,2.82751290623925,1.11713,3.66561819501573,9.66186999362019,11.0273074818077,-2.32619267030552,0.13038
47,ABB,2018-03-31,6427000000.0,681000000.0,0.17995,897000000.0,0.566461997019374,1.15171,17.81312,55.65835,11.1381541341415,,13.95674,17.3117155336039,,2.26270738894763,,33.0792,5.82051,6.44157,35.695490700227,-2.16103047622953,3.78719997259241,2.14205632261323,0.86217,2.78748137108793,7.36024174401036,10.4343818768265,-17.7531774391097,0.06746
48,ABB,2018-06-30,6812000000.0,808000000.0,0.22825,1023000000.0,0.517620142642029,1.15259,23.11743,73.67939,,0.0,15.01762,18.4227407123205,,2.39548806934963,1.0,32.86847,16.16,7.69231,33.3256792958286,-1.49526690821529,3.43012800111177,2.10144517860364,0.84648,2.59837280696635,7.30326686151911,10.3505001788182,-5.21037404269488,0.06546
49,ABB,2018-09-30,7089000000.0,729000000.0,0.18428,970000000.0,0.472461204470531,1.18305,21.28012,64.8645,,0.0,13.68317,22.3196215871524,,2.75549543954974,1.0,30.07476,13.01786,6.02342,40.1624855530628,-1.39381827688795,3.57001056930032,2.45796350773121,0.85559,2.14107674106066,5.6796133629661,10.2427499549643,-18.5423512104212,0.07608
50,ABB,2018-12-31,7397000000.0,450000000.0,0.08529,694000000.0,0.510335726231243,1.18529,19.392,59.29545,10.4928225058359,,9.38218,,,2.02557427161532,,29.21455,5.4878,2.83899,23.051365378086,4.10480746936739,2.91086583435032,1.81272626956173,0.95305,3.58365851716174,10.0795940356609,10.4541545866055,-1.97781794167738,0.07691
51,ABB,2019-03-31,6846000000.0,741000000.0,0.18604,972000000.0,0.631236612800126,1.22628,18.67901,56.40313,,0.0,14.19807,12.9239230928701,,1.62237849229356,1.0,32.83669,17.64286,6.06193,20.4732610747648,0.633599991787596,2.76526186658022,1.4321461057419,0.97554,3.53478148725482,10.4768734313374,10.1957822785619,-13.482053360108,0.08824
52,ABB,2019-06-30,7174000000.0,299000000.0,-0.03377,548000000.0,0.628889746842425,1.32038,22.71687,77.17253,,,7.6387,16.2652086499773,,1.7608375041686,,32.54809,149.5,-0.75272,26.9111917237673,-5.64483120415506,3.31856140407178,1.49982582614186,1.08802,2.20175390215653,6.79333484128779,6.82696993465345,-6.2845434667873,0.13514
53,ABB,2019-09-30,6937000000.0,763000000.0,0.2,998000000.0,0.635682898394763,1.3594,21.74567,70.6762,,0.0,14.38662,15.8022335843338,,1.72323151028991,1.0,32.67983,10.31081,6.08332,25.6266611079264,2.7652445775143,3.16934532298899,1.4802448508147,1.12176,2.22625773473231,6.83522997548392,6.61091317626335,-5.85838486589337,0.14813
54,ABB,2019-12-31,7011000000.0,776000000.0,0.13611,1022000000.0,0.617742879545881,1.30554,19.64735,64.79971,16.7769854351552,,14.57709,16.0141360915226,,2.0269608754287,,30.7802,,4.37883,28.2438183672752,-1.76523487808358,3.80887615668785,1.83874883795767,1.09908,2.40753625109057,7.59152776766868,6.4663742321874,-5.03325569546546,0.13429
55,ABB,2020-03-31,6318000000.0,578000000.0,0.15201,805000000.0,0.585667787204525,1.18238,26.49107,105.90924,,0.0,12.74137,11.765212607094,,1.57869944676822,1.0,31.79804,,5.15986,16.1705875188548,-1.13186881961829,3.26376178312625,1.34340543002915,1.00489,2.13649218291447,7.45060425858431,5.38841828051005,-5.85857663533474,0.09309
56,ABB,2020-06-30,6113000000.0,599000000.0,0.17688,827000000.0,0.571178018123356,1.19294,26.90659,100.35785,,0.0,13.52855,14.3009352063014,,2.14739013427954,1.0,31.62114,3.60843,6.46164,19.6935969621579,0.589129239250373,3.95472036081387,1.82761742295007,1.00358,3.13964944190025,11.3425925925926,6.65998488463931,-2.5025462962963,0.09547
57,ABB,2020-09-30,6562000000.0,1011000000.0,-0.2421,1242000000.0,0.585524019679588,1.41548,19.59247,50.92777,,,18.92716,12.4826501375553,,2.05980048224312,,27.78116,4.63761,-7.66535,24.3750598601667,-2.32752145384152,3.18193702479148,2.08755768343332,1.12869,1.18212625108362,3.20987654320988,22.9727277956789,-8.36515849182516,0.15192
58,ABT,2016-03-31,4885000000.0,540000000.0,0.03774,887000000.0,0.492989411594063,1.47814,20.48339,38.95499,14.6604715200782,,18.15763,15.1746605587235,,3.22348990047516,,53.2651,9.31034,1.14637,30.0362618030374,6.21908329094841,2.96567179946018,3.0714697456235,1.14619,5.15640864478074,10.0150248849657,14.0531160508825,3.12287762597427,0.10124
59,ABT,2016-06-30,5333000000.0,813000000.0,0.4046,1160000000.0,0.489685073133546,1.49752,21.07906,40.37509,156.724716984655,,21.75136,14.059890855375,,3.00951156663018,,54.50966,7.8932,11.23195,29.1377278353878,-1.65349233272872,2.79494648647995,2.85220287264059,1.17318,4.63576158940397,8.90964448412426,8.22313517567019,2.07770774186754,0.10833
60,ABT,2016-09-30,5302000000.0,907000000.0,-0.24181,1247000000.0,0.509911107827928,1.55967,20.22432,38.22741,-93.2600721266219,,23.51943,14.7944675938163,,3.18065335752704,,54.26254,7.75214,-6.73331,64.5915110045362,-1.06140046802522,2.99691875083267,3.03119466764053,1.24564,2.44515032872867,4.74132785828539,5.36870637895525,-2.50471438575214,0.11791
61,ABT,2016-12-31,5333000000.0,798000000.0,0.51551,1117000000.0,0.444091872264756,4.02042,40.92204,104.03051,195.997882434523,51.0209593888889,20.94506,13.4906843750691,104.766564750757,2.8536617646588,0.489790406111111,53.10332,5.21569,14.34465,52.4032361488192,-0.92123299708413,2.75454830356112,2.7281410265909,3.65495,2.26379734435062,5.09233754101895,4.77913807531488,-2.28100466705789,0.38195
62,ABT,2017-03-31,6335000000.0,-71000000.0,0.22,703000000.0,0.403586551337266,2.90837,33.82002,75.99455,83.9409457570222,,11.09708,21.8505871583014,40.9226548153035,4.14125597086222,,43.70955,-0.31416,6.09313,41.4179661269865,-1.3783101118753,2.4572226909936,3.07443771387257,2.30725,2.52071948174152,5.34905153214039,0.761744524077366,-0.860209987539359,0.17892
63,ABT,2017-06-30,6637000000.0,457000000.0,0.15513,1105000000.0,0.425420338433259,2.93738,33.77465,75.59771,58.6417954266104,,16.64909,23.6910635338063,37.8259154470111,4.18685631647562,,46.34624,2.13551,4.0681,65.5642626886608,-1.51313570100531,2.67252375087966,3.31317138401745,2.40776,1.91742805139572,4.07062379249001,3.83043037292196,-2.41634230481856,0.18524
64,ABT,2017-09-30,6829000000.0,898000000.0,0.31981,1654000000.0,0.449845630676988,2.69401,33.25352,74.57012,121.623595112109,,24.22024,23.0884412681896,31.2509525767189,4.20633295802658,,50.82735,4.11927,8.21497,39.3032077486834,0.505185820782313,2.89955246038111,3.56340251850084,2.25507,3.5473622980894,7.50643841842145,6.47627848515338,0.785773225836995,0.18605
65,ABT,2017-12-31,7589000000.0,582000000.0,0.34095,1425000000.0,0.424927860001862,2.26066,36.62164,89.79356,122.07894095219,,18.77718,24.1152202183528,31.4353377452894,4.3027046807992,,48.71525,2.36585,7.85347,45.8080828350122,1.23399765977517,3.22061645996295,3.63482403386272,1.8566,2.81268422848987,7.04967434626227,2.39236778160332,-0.23864160270244,0.14734
66,ABT,2018-03-31,7390000000.0,641000000.0,0.2385,1493000000.0,0.401213018794739,1.66082,30.8724,69.27312,86.3732763627849,,20.20298,21.5929825428793,39.60339793694,4.31328271431324,,50.73072,2.82379,5.73748,47.9379175167007,3.27212737742518,3.34568048751344,3.69064016312181,1.23618,2.61081138262985,5.89856758177849,2.41331341395406,-0.173413853651152,0.08397
67,ABT,2018-06-30,7767000000.0,894000000.0,0.40057,1744000000.0,0.423813822850838,1.5777,30.21267,67.16709,146.373420521389,,22.45397,19.7009843139282,42.7057345158916,4.21064824508335,,50.52144,4.25714,9.25711,40.3843097785782,0.476783255793775,3.49922975636204,3.62766973338969,1.16278,3.29593167390339,7.39799610801074,3.34533128715106,1.17098530598755,0.07558
68,ABT,2018-09-30,7656000000.0,1013000000.0,0.33245,1826000000.0,0.422587483059388,1.42423,32.88524,76.24442,119.770646582671,,23.85057,22.31601150073,48.9519806331892,4.7660635048431,,51.55434,4.99015,7.69331,48.4896556282636,6.35604786756242,4.19620819736364,4.25531072034735,1.12829,3.23591757306182,7.42145783190143,3.09467442220468,1.15429537628513,0.07566
