,Ticker,Date,Asset Turnover,Current Ratio,Debt/Assets,Debt/Equity,Dividend Coverage Ratio,Dividend Payout Ratio,EBITDA Margin,EBITDA Y/Y,EPS Y/Y,EV/EBITDA,EV/FCF,EV/Revenue,Earnings Retention Rate,FCF Yield,Gross Profit Margin,Interest Coverage Ratio,Net Profit Margin,Operating Profit Y/Y,PE,PEG,Price/Book,Price/Sales,Quick Ratio,ROA,ROE,ROIC,Reinvestment Rate,Revenue Y/Y,Working Capital/Assets
332,BLUE,2016-12-31,0.005805346861222,9.71669,10.7448,13.81809,,,-4127.35987,0.601,0.469,,,311.918958440293,,-9.46243447074164,,,-4281.18603,0.587,,,2.88764532414404,373.748627132413,,-24.8537698677503,-30.6414889856367,,-30.6414889856367,-0.563,0.58105
333,BLUE,2017-12-31,0.02347177864298,13.83476,8.19755,9.59695,,,-900.69721,0.256,0.435,,,214.458765791628,,-4.42111702285788,95.68973,,-1246.62828,0.261,,,5.42012842752366,218.86085471533,,-29.260582988178,-35.4324650443344,,-35.4324650443344,4.756,0.64568
334,BLUE,2018-12-31,0.026344960709908,9.69055,6.89941,8.20887,,,-1011.05553,0.729,0.053,,,76.8633461807655,,-9.08953283711264,98.3785,-36.71123,-1018.01975,0.71,,,2.88053475733963,94.5707030176442,,-26.8196903469147,-31.6730616086295,,-31.6730616086295,0.541,0.56739
335,BLUE,2019-12-31,0.022504274270654,5.1533,0.0,0.0,,,-1778.6162,0.44,0.34,,,83.9153702377222,,-13.2280537708959,93.33393,,-1767.48892,0.427,,,3.780987943065,108.407804315709,,-39.7760554199364,-49.8165493871888,,-49.8165493871888,-0.181,0.53756
336,BMI,2015-12-31,1.08434509745377,1.42837,20.07427,30.7222,230.375699440448,43.4073560027758,16.67152,0.02,-0.13,14.507573820512,190.156725297669,2.41863316281791,0.565926439972241,1.89792724016818,35.9483,,6.86739,-0.08,32.6333964576139,-2.50650811059087,3.66379849420946,2.24107548888265,0.67658,7.44662220550702,11.615607492958,8.73490679297449,6.57357939660461,0.035,0.12598
337,BMI,2016-12-31,1.11676893384517,1.99124,10.85219,14.81213,259.127015967263,38.5911131754142,19.07604,0.193,0.238,14.7270773457678,33.3919852617121,2.80934294597484,0.614088868245859,4.24716845343873,38.24046,,8.20168,0.243,31.3840404297787,1.39426167215488,4.19942196860264,2.72601273361252,0.96668,9.15937655545613,13.2225415776156,10.8047253736237,8.1198155927318,0.043,0.21497
338,BMI,2017-12-31,1.08558372649462,1.70363,11.37272,16.05683,248.688743584335,40.2109072403947,20.12548,0.078,0.093,17.5936222834072,69.6223310499829,3.5408017334261,0.597890927596053,2.49240786491871,38.70043,,8.78914,0.074,38.2871697931852,4.23210534540857,5.01660306705456,3.45767269655104,0.78887,9.54134330331011,13.2559808567611,11.2214177787948,7.92563069064443,0.022,0.16724
339,BMI,2018-12-31,1.10586957464005,2.74363,4.59904,5.95052,170.773674184232,58.557034904642,19.317,0.034,-0.216,17.1586919247112,40.562717798657,3.31454410608394,0.41442965095358,3.59978662908209,37.43072,,6.40718,0.051,28.5848716846544,-2.38818987899188,4.72128945601075,3.3117009812511,1.39723,7.08550798171383,9.56700605038256,8.63626828680864,3.96485097813084,0.078,0.26648
340,BMI,2019-12-31,1.04255669151371,3.49527,1.06188,1.3532,253.489871581323,39.4493079254722,20.3224,0.03,0.696,21.3897581148168,33.7917687926331,4.34691265648513,0.605506920745278,3.85915522355302,38.51116,,11.11027,0.045,40.2157890173052,0.577961964310924,5.71080778949609,4.46807088607595,2.06379,11.5830902644786,14.8689429551618,14.3589134864581,9.00324786351724,-0.021,0.33859
341,BMI,2020-12-31,0.95598541121656,3.38734,0.0,0.0,242.092597722606,41.3065087246418,21.23682,,,29.5054670636923,44.3089461353628,6.26602200825297,0.586934912753582,2.92864373764177,39.53739,,11.59528,,55.7194479000059,12.2296461952795,7.58110028314273,6.46081576542026,2.136,11.0849144026608,14.2542469093362,14.162601696022,8.36631516609926,,0.33232
342,BMRN,2015-12-31,0.286843283054087,2.44611,17.75867,27.58551,,,-30.05478,1.672,0.173,,,19.0611214394957,,-2.6672999201454,81.70481,-8.20406,-19.30554,1.023,,,7.0481238306109,18.838423634249,1.83622,-5.53766334066482,-8.74575341057097,,-8.74575341057097,0.188,0.17273
343,BMRN,2016-12-31,0.288106705766937,3.23642,16.98041,24.69888,,,-14.40967,-0.398,2.537,,,12.6614591352854,,-2.73608435614168,78.52718,-6.52794,-56.42725,-0.178,,,5.17017450899257,12.3115442125828,2.42805,-16.2570691461356,-24.3930760682639,,-24.3930760682639,0.255,0.24417
344,BMRN,2017-12-31,0.303494067968416,2.70312,25.34941,41.81598,,,-3.98585,-0.675,-0.887,,,11.7525202909231,,-1.33715189202026,78.83859,-3.28424,-5.68966,-0.456,,,5.58272379572628,11.8400661898259,2.12043,-1.72677826660267,-2.68135717383763,,-2.68135717383763,0.176,0.30015
345,BMRN,2018-12-31,0.329176679724065,3.92977,18.75747,27.97958,,,-4.36041,0.242,0.018,,,10.0082000635054,,-0.825191425696509,76.82663,-3.68024,-5.17773,0.146,,,5.11406496994624,10.1103962079168,2.91518,-1.70438949111024,-2.67323200157601,,-2.67323200157601,0.135,0.34627
346,BMRN,2019-12-31,0.373810855938034,2.08272,18.29573,27.4815,,,0.33508,-1.088,-0.695,2681.18783514886,,8.98424371772391,,-0.760641570883124,75.76559,-4.1382,-1.39949,-0.38,7495.56737588652,,4.86978017737404,8.88340437006469,1.35321,-0.523144963780964,-0.783144271049096,,-0.783144271049096,0.143,0.21527
347,BNFT,2015-12-31,1.14946746260132,1.17381,35.73323,,,,-23.01464,-0.138,-0.126,,,5.61153671205501,,-4.48605565616806,44.44781,-6.81064,-33.533,-0.079,,,,5.57116880033272,,-38.54509106374,,,,0.347,0.10077
348,BNFT,2016-12-31,1.30485009475104,1.04564,55.86387,,,,-5.00924,-0.722,-0.377,,,3.91303982403403,,-4.0430407160466,47.86638,-4.09746,-17.05796,-0.402,,,,3.71557418475159,,-22.2580814224517,,,,0.278,0.02329
349,BNFT,2017-12-31,1.27193196800327,1.02466,60.03344,,,,-5.91998,0.183,0.188,,,3.8075411202405,,-1.69558195677806,46.21646,-3.06437,-21.23525,0.169,,,,3.53997266532118,,-27.0097982616074,,,,0.001,0.0127
350,BNFT,2018-12-31,1.02272987812832,2.91514,75.90455,,,,-6.25655,0.154,0.023,,2183.21593175109,5.83100022356129,,0.04759270145269,50.03227,-3.01756,-20.34122,0.046,,,,5.61184942003162,,-20.8035703697262,,,,0.092,0.47853
351,BNFT,2019-12-31,0.915972504034869,2.46252,84.28168,,,,1.95545,-1.357,-0.156,150.114531511588,,2.93541872526937,,-4.4294750476603,51.26925,-0.71808,-15.39302,-0.42,,,,2.41446017437417,,-14.0995814888588,,,,0.143,0.33351
352,BOX,2016-01-31,0.611428121282144,1.27349,10.45533,37.71836,,,-53.05612,0.167,0.101,,,3.92242780392727,,-10.6957811413412,71.22602,-173.72774,-67.04503,0.206,,,9.6848813242005,4.30963053015487,,-40.9932192366036,-99.9669975124991,,-99.9669975124991,0.399,0.13813
353,BOX,2017-01-31,0.804318567499561,1.07764,15.28235,100.95408,,,-27.71039,-0.312,-0.289,,,5.29646326739504,,-0.797142940432033,71.86939,-168.14174,-38.07955,-0.25,,,29.833269250935,5.45877705999674,,-30.6280910688666,-142.768996345817,,-142.768996345817,0.317,0.047
354,BOX,2018-01-31,0.966620831900997,1.01325,15.72622,581.60743,,,-22.50534,0.031,-0.591,,123.330727060121,5.74301659629116,,0.791265115315686,73.27865,-152.04442,-12.89361,0.022,,,204.036697247706,5.88500397121756,,-12.463236698369,-145.507246376812,,-145.507246376812,0.27,0.00943
355,BOX,2019-01-31,1.01083717487437,0.9252,17.63225,365.03105,,,-14.4502,-0.228,0.94,,76.7417510966307,4.7620336224042,,1.27667219201409,71.46647,,-21.95711,-0.128,,,96.1308703244187,4.8605045480994,,-22.195065824726,-576.128350548811,,-576.128350548811,0.202,-0.05329
356,BOX,2020-01-31,0.864842573868802,0.79269,18.6734,801.82046,,,-11.25967,-0.108,0.034,,71.3189426191541,3.20649664459171,,1.40954223530939,69.03804,-20.2054,-20.73179,0.027,,,101.25303152789,3.18968503326324,,-17.9297358261829,-536.988951303895,,-536.988951303895,0.144,-0.1247
357,BR,2016-06-30,1.1055564036025,1.86044,35.35002,97.13056,217.007762879323,46.0813008130081,20.1795,0.08,0.092,13.6767700595279,35.693927575,2.75990327124612,0.539186991869919,4.56843316112367,31.79496,17.61268,10.61443,0.071,23.0273962442741,2.79660458851112,7.37748509227514,2.73673455298585,,11.7348496412761,31.1660669943749,17.732828023443,16.8043379111134,0.075,0.20754
358,BR,2017-06-30,1.37570776255708,1.3285,34.98952,109.79279,210.567010309278,47.4908200734394,16.24101,0.151,0.068,14.4399505685493,60.71999214075,2.34519353606914,0.525091799265606,3.42037729763462,24.93603,11.89262,7.88635,0.063,21.8104145017896,4.13318400844483,8.76941521370517,2.20336213971902,,10.8493150684932,31.8938174010638,17.1167560283496,16.7471819645733,0.43,0.07769
359,BR,2018-06-30,1.34166860330002,1.27505,31.87581,96.26245,260.211267605634,38.4303112313938,17.51542,0.127,0.364,18.9373392311445,36.8352861577328,3.31695375710755,0.615696887686062,4.00994657253118,26.79739,14.03066,10.24042,0.119,30.6458526922288,0.858698279330214,12.2325914070031,3.20054504722973,,13.739251684871,42.2668128306563,21.6951227975244,26.0235451122444,0.045,0.0647
360,BR,2019-06-30,1.2141843182008,1.29865,37.89007,130.41242,215.254237288136,46.4566929133858,18.91935,0.088,0.103,19.4181693142372,48.1111231913539,3.6737919249553,0.535433070866142,3.58838489320945,28.20366,14.18913,11.06322,0.097,31.0192023633678,3.04950093457473,12.9435271719792,3.47723258906057,,13.4327942772845,43.4422540282654,21.8583355475341,23.2604194797011,0.007,0.06177
361,BR,2020-06-30,1.03278034319594,0.99031,36.55569,132.75158,186.642453591606,53.5783783783784,18.14087,-0.004,-0.027,19.2304256024951,61.1207647002321,3.48856649922941,0.464216216216216,3.38317677251032,27.90682,9.9984,10.21197,-0.043,31.3531886135674,-11.8645149095532,10.7962016945049,3.25993155221903,,10.5467191152158,37.3888439773646,17.8782380447733,17.3565076798707,0.038,-0.00266
362,BRKR,2015-12-31,0.90341604539891,2.22092,15.36416,36.26688,,0.0,13.14201,0.097,0.796,18.175747974836,19.8907929119487,2.38865908229462,1.0,4.75139599669303,43.63838,9.7622,6.46016,0.187,35.3800402344092,0.507368487960334,5.52698818996261,2.52743995565956,1.45987,5.8362078557917,13.6193029490617,10.8252858285499,13.6193029490617,-0.102,0.39133
363,BRKR,2016-12-31,0.910750621749943,2.43168,22.76598,59.3998,595.348837209302,16.796875,16.25396,0.227,0.576,12.659208241008,48.8283746438881,2.05762219221746,0.83203125,2.7274876025937,46.25458,11.93103,9.58853,0.297,20.1845004383791,0.388215098663754,4.93257877454063,2.13206479240365,1.59234,8.73276056974904,21.7486725663717,16.0434346873611,18.0955752212389,-0.008,0.41539
364,BRKR,2017-12-31,0.940083579546967,2.59066,21.32923,56.65985,580.708661417323,17.2203389830508,17.15273,0.157,-0.021,17.5748117900297,62.408094855803,3.01455942646809,0.827796610169492,2.02735667851947,46.20873,11.43541,8.44895,0.151,32.8144720235591,-17.6250925571665,7.37430167597765,3.09208448949544,1.66368,7.94271873086853,20.8953109505596,8.37346935909934,17.2970675733107,0.096,0.42818
365,BRKR,2018-12-31,0.929876627995389,2.17637,16.02462,37.68644,715.93625498008,13.9677239844185,18.05761,0.13,0.233,13.7622716307625,28.4814122080411,2.48513693775586,0.860322760155815,4.07064850879645,47.47837,47.82759,9.54843,0.161,24.0361713293771,1.11756023477593,5.19993641999137,2.4687929943026,1.32605,8.87885997400113,22.1578298397041,15.2190041941817,19.0628853267571,0.073,0.3312
366,BRKR,2019-12-31,0.845941919552662,2.78237,29.34512,88.68171,776.377952755906,12.8803245436105,18.6336,0.128,0.102,20.7373228759192,69.399948827383,3.86410985944225,0.871196754563895,1.75897925081015,48.02181,19.4125,9.55322,0.12,38.5785649409628,3.98428523133281,8.66488960213248,3.85115410595387,1.88832,8.08146772514847,21.8698014860818,13.806452703799,19.0529000776311,0.093,0.41519
367,BRKS,2016-09-30,0.60087207108923,2.49876,,,-310.718830673017,,4.88512,-0.547,-7.013,40.0459773332704,,1.95629340068938,,2.86353120706855,36.10246,-43.59236,-19.69001,-1.317,,,1.69011845731054,2.14828223643586,1.72599,-11.8311762299366,-14.4141819209182,,-19.0531611194744,-0.215,0.26176
368,BRKS,2017-09-30,0.726316028620348,2.39666,0.0,0.0,38.2607761707003,261.364274352016,8.64684,1.151,-1.122,44.2042082785232,36.4106970293454,3.82226762136042,-1.61364274352016,3.89298763143337,37.70377,42.80147,2.02598,-3.552,154.716404219538,1.78536841000995,3.4890977188702,4.05673679002235,1.89661,1.47149841001891,1.84046966677976,10.8366800237296,-2.96986052246813,0.215,0.2674
369,BRKS,2018-09-30,0.678409246543154,3.42647,17.90183,27.31433,244.180634839836,40.9532885626219,11.01273,0.525,5.244,34.8886958048654,73.7741265541773,3.84219800275508,0.590467114373781,2.4619272827319,38.96399,3.37426,10.61594,0.839,36.6123873826794,0.070560780132169,3.45024914088501,3.93457962822218,2.83731,7.20194856288117,10.133265332605,19.4226315007515,5.98335994012717,0.197,0.3647
370,BRKS,2019-09-30,0.598063154282843,2.37685,3.54908,4.72398,57.0686970064025,175.22741055185,13.11805,0.473,-0.759,23.3835781975359,62.7976163266216,3.06746854948722,-0.752274105518496,2.50095731932056,40.50212,2.15425,2.11181,0.492,67.9923616466527,-2.14056987392806,2.35056786875922,3.43274693666373,2.01161,1.26299374707038,1.77618745509714,45.2156699577331,-1.33617982901638,0.236,0.24728
371,BRKS,2020-09-30,0.58356866259702,3.07626,3.32866,4.27632,220.360519093281,45.3801799031291,16.19619,0.419,2.855,21.8246329901462,,3.53475805541903,0.546198200968709,-0.060240593554256,42.35322,26.26654,7.24807,0.665,51.0652389888509,0.184521082362004,2.81428972948507,3.80742650230197,2.53232,4.22974813373379,5.52885187590752,5.490788431069,3.01984894804316,0.149,0.28114
372,BSX,2015-12-31,0.425349148107063,1.4284,31.30756,89.82595,,,22.64277,-0.038,0.983,17.8165366544832,169.457284022697,4.03415762418617,,0.719723263978967,63.79564,3.25352,-3.19647,-0.107,25.6552952306751,,3.9291391264697,3.30770736926575,1.01029,-1.35961543931507,-3.74109728418252,,-3.74109728418252,0.013,0.05741
373,BSX,2016-12-31,0.462944050346408,0.90298,30.30504,81.44958,,0.0,25.69759,0.273,-2.414,16.1211483023202,51.544621055638,4.14274679125924,1.0,2.26259260348407,64.05915,5.75107,4.13785,0.45,23.6419280795715,0.355633444359731,4.37580541725924,3.55221035058431,0.63674,1.9155924811615,5.31678541331495,6.63901305636789,5.31678541331495,0.122,-0.01923
374,BSX,2017-12-31,0.487263719101729,0.67598,29.4927,80.09127,,0.0,27.77409,0.166,1.75,15.706134845376,40.4400787565881,4.36223661211649,1.0,2.82693430010624,64.84306,7.28821,10.67639,0.246,25.127461812137,0.204436325934395,4.85581424502764,3.8157640362511,0.48532,5.20221875168291,14.0414696253183,2.75387143052196,14.0414696253183,0.079,-0.09621
375,BSX,2018-12-31,0.490647086736096,0.76103,33.6016,80.86179,,0.0,26.81462,0.048,0.652,21.1896429766667,,5.68192197908378,1.0,-0.361430145567909,65.03105,7.21577,16.32902,0.042,27.5753366937686,0.473667407376763,5.60751222577298,5.04178723404255,0.53935,8.01178791738468,20.3837844707078,13.677193159636,20.3837844707078,0.086,-0.05986
376,BSX,2019-12-31,0.416375766038321,0.96568,32.74333,72.11933,,0.0,26.37168,0.075,-0.63,25.7222546203603,59.3961687032953,6.78339104147555,1.0,1.9220117248359,64.15463,3.84989,5.57056,0.047,32.1185303037836,-1.69418331745803,4.54553678949601,5.94199646017699,0.64118,2.31944767667365,5.29133300889263,25.7731788903906,5.29133300889263,0.093,-0.00546
377,BSX,2020-12-31,,,,,,,,,,,,,,,56.6327,2.16898,-1.41229,,54.529183351535,,,5.13773479269646,,,,,,,
378,BWA,2015-12-31,0.999545276166865,1.33005,28.89629,70.22718,494.601542416452,20.2182952182952,16.65919,-0.043,-0.107,8.78362724422415,67.5111913434733,1.46328100690871,0.797817047817048,2.979057500509,21.22719,16.82781,7.65156,-0.046,12.9579727651768,-1.57833809786882,2.66803925961448,1.21581950344002,1.02308,7.64808112771511,16.1006429657317,11.0509917624394,12.8453674388764,-0.034,0.08815
379,BWA,2016-12-31,1.02728137528029,1.39191,25.12253,67.21887,524.691358024691,19.0588235294118,16.60989,0.127,0.08,6.80928808091856,24.3290356924828,1.1310154613575,0.809411764705882,6.30082674759759,21.26313,13.18322,7.01899,0.097,11.5231002515565,1.77873394496054,2.60126567668194,0.936219016436816,1.08538,7.21048220878349,17.5723567631424,11.1446250203661,14.2232722976964,0.131,0.09279
380,BWA,2017-12-31,1.05206123840772,1.46099,22.35788,57.197,574.858984689766,17.3955705074292,16.55284,0.076,0.22,7.72361326790626,25.2394980127166,1.27847761960718,0.826044294925708,5.73927394281954,21.56617,17.2156,7.72568,0.088,12.5893873608366,0.687347509816964,2.89776816833713,1.1033174409702,1.14502,8.12788968065169,20.5736038413289,8.49654931547262,16.9947080791914,0.08,0.11423
381,BWA,2018-12-31,1.05939274451916,1.58598,20.9335,48.63975,648.833922261484,15.4122644592092,16.32944,0.061,0.3,5.0753542003954,19.9101144020073,0.828776778533788,0.845877355407908,7.96796759958088,21.17757,21.9506,9.2291,0.062,7.03994163778953,0.264641454757381,1.71184191529191,0.691033055763917,1.26049,9.77724577400681,23.1192475731211,15.6893276973468,19.5560479961724,0.075,0.13924
382,BWA,2019-12-31,1.02721078126815,1.64706,20.20202,40.46243,548.571428571429,18.2291666666667,16.27655,-0.038,-0.153,6.17744339133535,26.4177488699225,1.00547490289732,0.817708333333333,5.87449492720085,20.66286,22.10909,8.05468,-0.056,13.1732381021791,-0.76554088534124,1.9026691316276,0.882276160503541,1.30056,8.27385552575351,17.1975592005822,11.7871030327349,14.0625874713094,-0.035,0.15533
383,BWXT,2015-12-31,0.668911763580096,1.82965,21.32176,104.87207,406.50791815975,24.5997668268547,17.99144,1.104,2.674,13.8681816117075,15.5349253740048,2.49508507687232,0.754002331731453,7.66049428283075,27.85891,17.29231,9.93614,10.547,27.6097611846908,0.090809462859499,12.589757002235,2.41458324692747,1.80902,6.64640361559367,22.2502016734946,14.6195602411728,16.77670394331,-0.024,0.2134
384,BWXT,2016-12-31,1.04940185360581,1.57674,33.23769,349.10844,490.901045856798,20.3707042068864,19.30114,0.175,0.347,14.4508043724355,28.8512874045216,2.78916946233175,0.796292957931136,4.54272968497845,29.96447,29.63303,11.84133,0.413,19.31328384203,0.648592727122443,26.2757296975313,2.65862848104899,1.55924,12.4263124180897,88.0644835399558,30.2863475432995,70.1251280867093,0.095,0.16059
385,BWXT,2017-12-31,1.02520659726125,1.65319,29.72128,178.09852,474.70750904063,21.0656031546872,19.83451,0.118,0.135,18.8690869087688,76.0610286882956,3.74259045952491,0.789343968453128,2.06017384250463,29.36188,18.69507,11.93225,0.118,30.2672464261232,2.23727795436889,21.071809270342,3.59767944487011,1.6369,12.2330243360426,92.2546921077049,21.4902184594018,72.8206847767172,0.088,0.20146
386,BWXT,2018-12-31,1.06914075550085,1.43753,46.39272,325.77036,332.701569538179,30.0569667100788,18.63442,0.002,0.067,13.44103677827,,2.50465946147808,0.699430332899212,1.56789378816071,28.03474,9.89638,11.87719,-0.01,17.8589780721833,2.69271208059605,15.451271708774,2.12413896332545,1.39513,12.6983891300055,81.932844070503,27.6040562461074,57.3063164036111,0.067,0.09975
387,BWXT,2019-12-31,1.06343839199059,1.55607,43.17394,203.94173,373.979318268863,26.7394465723122,19.00787,0.074,0.194,18.4581260856891,208.621999974898,3.50849641023043,0.732605534276878,1.63492497283664,28.12218,8.45093,12.91136,0.084,24.4588556974793,1.25687916964361,14.6422001037785,3.13865698621463,1.51382,13.7304367076514,76.3136011804279,24.3443571632173,55.9077665653799,0.053,0.11789
388,CACI,2016-06-30,1.03578859073632,1.63106,36.51667,90.5887,,0.0,8.80068,0.089,0.113,10.9431261384149,16.2611591347602,0.963069923975374,1.0,9.88882719861578,31.82823,,3.81402,0.12,15.7028324498572,1.39350418334756,1.36826316539004,0.598909955796531,,3.9505234964425,9.25069194429464,5.09342196710547,9.25069194429464,0.13,0.08945
389,CACI,2017-06-30,1.10265479577379,1.67045,31.48906,68.65967,,0.0,8.47425,0.12,0.134,11.4474817605231,17.7507591614072,0.970087878394357,1.0,7.59142671065923,30.95687,,3.75856,0.123,19.1535376990023,1.42983744151476,1.70543711901278,0.719897628195545,,4.14439692581671,9.62554296622759,5.37627362165055,9.62554296622759,0.163,0.0903
390,CACI,2018-06-30,1.12465652598119,1.72769,26.33331,50.42226,,0.0,9.24147,0.119,0.2,12.4947512848272,18.1955286562763,1.1546988550447,1.0,6.66081671489519,31.71666,,4.42876,0.146,21.512663817882,1.07535647949976,1.97651540861158,0.952744770427005,,4.98083895763124,10.1463514187745,9.72380225008883,10.1463514187745,0.026,0.09722
391,CACI,2019-06-30,1.09337007179766,1.49123,32.73176,70.21028,,,9.30029,0.123,0.321,14.4075839896797,13.1681049866672,1.33994659204214,,9.76592902669134,32.01568,,5.27248,0.109,19.7622044338663,0.614994382754642,2.14655789542269,1.04195903368823,,5.76477552088581,11.7418100557761,7.37204654200435,,0.116,0.0668
392,CACI,2020-06-30,1.07627669327704,1.41178,25.33958,52.77247,,0.0,9.93671,0.226,0.218,11.8547735968641,15.0941609492789,1.1779745036977,1.0,8.07647753102899,33.04693,,5.62024,0.211,17.1929401766858,0.786914750689715,2.04502525542071,0.966284303506862,1.32706,6.04893165740219,12.776139760191,7.93559499930143,12.776139760191,0.147,0.05715
393,CAMP,2016-02-29,0.956485740570377,6.02778,36.37187,73.79373,,0.0,13.64104,0.116,0.015,15.161585149244,13.4759088299329,2.06819837673973,1.0,6.3784521634594,34.31652,3.69783,6.0345,0.126,33.0453017101124,27.4671274883147,3.53804853784531,2.4061285484773,5.69022,5.77191727145729,9.94038118486527,9.56270592361724,9.94038118486527,0.12,0.64835
394,CAMP,2017-02-28,0.886059593540458,2.65548,35.97475,89.94438,,,6.71941,-0.384,-1.48,26.2984788157002,34.7893749142088,1.7671038963606,,3.06313186219301,36.53952,0.01243,-2.2512,-0.996,,,3.50828591772734,1.65824908431168,2.27934,-1.9946952815261,-4.48213581937628,,-4.48213581937628,0.251,0.31574
395,CAMP,2018-02-28,0.830549792766578,2.88797,32.62184,77.56993,,0.0,8.45668,0.312,-4.215,26.884436110393,14.2073604474426,2.27353022311375,1.0,6.92423815642499,37.14035,0.77383,6.98857,63.675,106.01186970507,0.078447717371549,4.20177875300544,2.3110818994731,2.50796,5.80435167489094,14.1220130440305,7.92389415620157,14.1220130440305,0.042,0.38131
396,CAMP,2019-02-28,0.67581939386171,4.82698,45.70794,134.16045,,0.0,13.12424,0.543,-0.263,10.0132906086374,13.3796371253463,1.31416870093458,1.0,7.28372931506894,37.47334,1.76857,5.05717,2.483,17594.9367088608,-1.01267965817075,2.26796957983824,1.34850632215503,4.44377,3.41773645087074,9.09511109353411,8.37102925157618,9.09511109353411,-0.006,0.52997
397,CAMP,2020-02-29,0.665993591230373,1.95815,42.39711,152.41337,,,4.19659,-0.678,-5.518,28.0793095352773,,1.17837274813101,,-3.28737958675589,35.77697,-2.37618,-21.66143,-1.601,,,2.39399957196681,0.884728781476454,1.65539,-14.4263714594186,-46.1644138637607,,-46.1644138637607,0.006,0.23475
398,CAR,2015-12-31,0.493212669683258,1.07677,69.8707,2806.60592,,,34.733,-0.012,0.34,5.25198415295293,,1.82417186587509,,-249.31438544004,25.25288,1.74369,3.68149,-0.073,10.1883826047896,0.357830008108312,8.10118783192212,0.44818278052223,,1.81575588815408,56.7028985507246,5.91911443819425,,0.002,0.00658
399,CAR,2016-12-31,0.490914760325424,1.0283,70.2885,5611.31222,,0.0,33.91847,-0.005,-0.414,5.15314650945863,,1.74786826403511,1.0,-292.52735924148,24.49475,1.45405,1.88243,-0.101,23.4400961120626,-0.507222744759143,14.2736509493067,0.395223928860146,,0.924114862374919,49.3939393939394,3.8393137800643,49.3939393939394,0.018,0.00283
400,CAR,2017-12-31,0.500707373663064,1.25593,72.43347,2237.34729,,,34.0755,0.027,-0.001,5.23442055225207,,1.78365483330018,,-244.206970984331,24.31058,1.62777,1.67269,0.002,18.8884727800233,-248.161025495198,6.20293550954401,0.42054972875226,,0.837530417067512,37.27959697733,5.45536525136337,,0.022,0.02379
401,CAR,2018-12-31,0.495223621363439,1.2669,71.97765,3329.22705,,0.0,33.14336,0.003,0.18,4.92947790417989,,1.63379451800088,1.0,-567.07363127052,24.84656,1.52399,1.80842,-0.019,8.22214419475655,0.605314699116919,4.12676208886123,0.197352915387988,,0.895570994355189,33.434650455927,3.53002024019449,33.434650455927,0.031,0.02392
402,CAR,2019-12-31,0.433920756948551,0.96404,62.71296,2210.82317,,0.0,35.54296,0.078,0.937,4.96844482277301,,1.76593219823812,1.0,-432.317394967073,25.34889,1.56285,3.29263,0.049,6.14752144672688,0.086276369862947,3.63683126411472,0.266088966419538,,1.4287403903016,56.4485981308411,5.87857434839311,56.4485981308411,0.005,-0.00346
403,CARR,2017-12-31,,,,,,0.0,16.36915,,,,,,1.0,,29.37577,,7.11238,,,,,,,,,,,,
404,CARR,2018-12-31,,1.36789,,,,0.0,16.15206,0.048,1.228,,,,1.0,,29.63413,,14.63995,0.061,,,,,1.0627,,,,,0.062,0.07559
405,CARR,2019-12-31,0.843078177740525,,,,,0.0,15.17627,-0.076,-0.226,,,,1.0,,29.31535,,11.58104,-0.077,,,,,,9.76372244750017,15.1040365466291,14.7435897435897,15.1040365466291,-0.016,
406,CARS,2015-12-31,0.236177278463785,1.11482,,,,0.0,41.11867,2.771,5.986,,,,1.0,,68.25736,,26.46024,3.399,,,,,,6.24930835663557,6.80307469770673,6.80307469770673,6.80307469770673,0.203,0.0041
407,CARS,2016-12-31,0.252186595598866,1.66066,,,,0.0,42.376,0.094,0.117,,,,1.0,,67.66845,,27.85789,0.126,,,,,,7.02538751263958,7.4704498534882,7.4704498534882,7.4704498534882,0.061,0.01867
408,CARS,2017-12-31,0.247617334265134,1.58226,23.03238,34.44359,,0.0,37.02987,-0.136,-0.184,11.3127483458673,17.1295197179328,4.18909592534754,1.0,7.4037757627274,63.5389,,23.01672,-0.227,14.3509004145042,-0.779143316055471,1.2302457889463,3.30310106632687,,5.69933999630311,7.03762047430276,9.60232225577115,7.03762047430276,-0.011,0.0209
409,CARS,2018-12-31,0.259069001648803,1.39045,26.61588,42.54405,,0.0,30.69381,-0.124,-0.726,10.5343164117855,14.3382124568864,3.23338301111418,1.0,9.84433600426699,59.20012,,5.86126,-0.306,39.0823820257398,-0.538133533791393,0.902091215267915,2.29073954090378,,1.518471363498,2.34775567588038,1.69598926006028,2.34775567588038,0.057,0.01662
410,CARS,2019-12-31,0.262148323229355,1.2392,31.68988,56.32162,,,27.896,-0.167,-13.083,8.53789364606476,18.0108083395864,2.38173066064264,,9.79956854879245,53.96517,1.70153,-73.4032,-0.473,25.339028739684,,0.714993268414441,1.34943660764618,,-19.2425257208537,-32.17669421613,,-32.17669421613,-0.084,0.01165
411,CCMP,2016-09-30,0.620375815015306,6.63019,21.26109,31.06955,,0.0,23.35677,0.072,0.075,11.3812576994997,16.6116497227182,2.65829463618222,1.0,5.98736276766662,48.8332,15.77557,13.90385,-0.007,22.0206013942358,2.88442977332677,2.60661452452316,3.00866699569519,5.53551,8.62561468439955,12.8398941520291,10.2565482941029,12.8398941520291,0.039,0.51008
